keyword,title,link,authors,journal,year,snippet,full_abstract,pdf_url
Geographical Tourism,Geography and tourism,https://scholar.archive.org/work/jivezers7jd2hez44gso5fbtqi/access/wayback/https://almatourism.unibo.it/article/download/2475/1848,G Corna Pellegrini,Almatourism-Journal of Tourism,2012,"… The paper suggests that Tourism and Geography are closely intertwined, because tourists … , geographical interpretation and travel experience, were Geography and Tourism entwined in …",,https://scholar.archive.org/work/jivezers7jd2hez44gso5fbtqi/access/wayback/https://almatourism.unibo.it/article/download/2475/1848
Geographical Tourism,Growing in sophistication: The application of geographical information systems in post-modern tourism marketing,https://www.tandfonline.com/doi/abs/10.1300/J073v07n01_05,"MP Elliott-White, M Finn",Journal of Travel & Tourism Marketing,1997,"… This paper reviews the role of GIS in tourism marketing in the context of these new developments, … We believe that geographical information systems offer considerable utility to tourism …",,
Geographical Tourism,Geographical research on international and domestic tourism,https://www.tandfonline.com/doi/abs/10.1080/08873638009478658,AW Carlson,Journal of Cultural Geography,1980,… Geography of International Tourism helped to make tourism a legitimate topic for study by American geographers. He pointed out that European geographers had long elevated tourism …,,
Geographical Tourism,Global geographical and scientometric analysis of tourism-themed research,https://link.springer.com/article/10.1007/s11192-015-1678-3,"S Zhang, P Lyu, Y Yan",Scientometrics,2015,"… , tourism demand forecasting, as well as tourism destination competitiveness are the research frontiers of Tourism … It showed that the geographical distribution of tourism research …",,
Geographical Tourism,Tourist encounters,https://journals.sagepub.com/doi/abs/10.1177/146879760100100303,"D Crouch, L Aronsson, L Wahlström",Tourist studies,2001,… geography in understanding tourist practices as it allows us to concentrate on the process and content of tourists making their own lay geography … We discuss how time-geography can …,,
Geographical Tourism,A geographical perspective on the impact of covid-19 on tourism demand in Romania,https://gtg.webhost.uoradea.ro/PDF/GTG-1-2024/gtg.52115-1192.pdf,"A Cehan, C Iaţu",Geo Journal of Tourism and Geosites,2024,"… the tourism sector and, in particular, on the tourism demand. Evaluating the degree to which tourism flows have been affected at different geographical … ’s impact on tourism activities for …",,https://gtg.webhost.uoradea.ro/PDF/GTG-1-2024/gtg.52115-1192.pdf
Geographical Tourism,Geographical rating in tourism development,https://www.sciencedirect.com/science/article/pii/026151779290053A,JP Lozato-Giotart,Tourism management,1992,… The concept of geographical tourism impact is of great … It is possible to arrive at a geographical carrying capacity … The spatial tourist intensity (STl) is found from the number of overnight …,,
Geographical Tourism,Tourism geography in the global South: new South African perspectives,https://journals.co.za/doi/abs/10.1080/03736245.2015.1034574,G Hoogendoorn,… African Geographical Journal= Suid-Afrikaanse …,2015,… of geographical authored contributions on tourism in … geographical serial as an important publishing outlet for research in tourism studies as a whole and for tourism geographical works …,,https://www.researchgate.net/profile/Gijsbert-Hoogendoorn/publication/281369665_Tourism_geography_in_the_global_South_New_South_African_perspectives/links/5655a9a308aeafc2aabc8261/Tourism-geography-in-the-global-South-New-South-African-perspectives.pdf
Geographical Tourism,Problematizing the concept of tourism destination: An analysis of different theoretical approaches,https://journals.sagepub.com/doi/abs/10.1177/0047287510362775,"S Saraniemi, M Kylänen",Journal of travel research,2011,"… In Figure 1, we present a caricature-like illustration of the economic-geographical approach. It particularly focuses on analyzing the movement and development of the tourist masses, …",,https://www.academia.edu/download/100163508/saraniemi-2010-problematizing-the-concept-of-tourism-destination_an-analysis-of-different-theoretical-approaches.pdf
Geographical Tourism,Coastal tourism in South Africa: A geographical perspective,https://link.springer.com/chapter/10.1007/978-3-030-29377-2_13,"CM Rogerson, JM Rogerson",New directions in South African tourism …,2019,… an examination of coastal tourism in South Africa from a geographical perspective. At … tourism occurring in coastal areas is not merely that of 3S tourism or of associated marine tourism …,,
Geographical Tourism,Slow tourism at the Caribbean's geographical margins,https://www.taylorfrancis.com/chapters/edit/10.4324/9781315761572-9/slow-tourism-caribbean-geographical-margins-benjamin-timms-dennis-conway,"BF Timms, D Conway",… Tropical Coastal and Island Tourism …,2016,… To achieve this goal we propose slow tourism as a viable model for the Caribbean’s geographical margins with the same development potential as the philosophically related slow food …,,https://digitalcommons.calpoly.edu/cgi/viewcontent.cgi?article=1085&context=ssci_fac
Geographical Tourism,Geographical indications and tourism destinations: An overview,https://www.taylorfrancis.com/chapters/edit/10.4324/9781315147628-63/geographical-indications-tourism-destinations-stefano-ciani-michela-mason-andrea-moretti,"S Ciani, MC Mason, A Moretti",… handbook of gastronomic tourism,2019,"… of ‘geographical indications’ at a tourism destination. There is a … In this chapter, we focus on geographical indications, a specific … Using Geographical Information Systems (GIS) tools, we …",,
Geographical Tourism,The concept of the geography of tourism,https://www.emerald.com/tr/article-pdf/38/3/2/2366210/eb057879.pdf,P De Groote,The Tourist Review,1983,"… tourism as an object of geographic study from a number of perspectives. Firstly, the phenomenon of tourism … be emphasized in order to note geographic concerns and permit analysis of …",,https://www.emerald.com/tr/article-pdf/38/3/2/2366210/eb057879.pdf
Geographical Tourism,Some remarks on the geography of tourism in Japan,https://www.jstor.org/stable/41143328,K Takeuchi,GeoJournal,1984,"… In Japan, in comparison with other branches of geography, the geography of tourism and … schools of geography; but it further derives from the nature and peculiarities of tourism and …",,
Geographical Tourism,Evolutionary economic geography: Reflections from a sustainable tourism perspective,https://www.taylorfrancis.com/chapters/edit/10.4324/9781315083742-8/evolutionary-economic-geography-reflections-sustainable-tourism-perspective-patrick-brouder,P Brouder,Tourism planning and development,2019,"… I highlight how a sustainable tourism perspective can also help to critique EEG theory and … economy critiques in economic geography. I conclude that sustainable tourism, at its best, is …",,
Geographical Tourism,Geographical information systems in sustainable rural tourism and local community empowerment: a natural resources management appraisal for Musina Municipality …,https://www.tandfonline.com/doi/abs/10.1080/26883597.2021.2011610,AI Ramaano,Local Development & Society,2023,"… geographic information systems in sustainable rural tourism … , environmental, and tourism reservoirs management situations… ) and geographic information systems to sustainable tourism …",,
Geographical Tourism,Geographical perspectives on Polish tourism,https://link.springer.com/article/10.1023/A:1007180910552,KR Mazurski,GeoJournal,2000,"… Tourism is of great importance for Poland because, through … to Lower Silesia where the tourism potential offers an important … of historic buildings for tourist use and the significance of the …",,
Geographical Tourism,"Geographical Indication and Tourism: A Study on the Awareness, Factors Influence, and the Scope of GI Tagging in Kerala as a Rural Tourism Development …",https://www.researchgate.net/profile/Dileep-M-R-2/publication/381005151_Geographical_Indication_and_Tourism_A_Study_on_the_Awareness_Factors_Influence_and_the_Scope_of_Gi_Tagging_in_Kerala_as_a_Rural_Tourism_Development_Tool/links/665c7b73bc86444c7225abb0/Geographical-Indication-and-Tourism-A-Study-on-the-Awareness-Factors-Influence-and-the-Scope-of-Gi-Tagging-in-Kerala-as-a-Rural-Tourism-Development-Tool.pdf,"D Das, MR Dileep",International Journal of Hospitality & Tourism …,2023,"… level of the tourist for geographical indications, identify the factors influencing tourist buying … of GI tagging as a tool for rural tourism development in Kerala. Envisaged as a descriptive …",,https://www.researchgate.net/profile/Dileep-M-R-2/publication/381005151_Geographical_Indication_and_Tourism_A_Study_on_the_Awareness_Factors_Influence_and_the_Scope_of_Gi_Tagging_in_Kerala_as_a_Rural_Tourism_Development_Tool/links/665c7b73bc86444c7225abb0/Geographical-Indication-and-Tourism-A-Study-on-the-Awareness-Factors-Influence-and-the-Scope-of-Gi-Tagging-in-Kerala-as-a-Rural-Tourism-Development-Tool.pdf
Geographical Tourism,Brief geographical and historic overview of tourism transnationalization,https://gtg.webhost.uoradea.ro/PDF/GTG-3-2020/gtg.31333-556.pdf,"D Ushakov, V Fedorchenko…",… Journal of Tourism …,2020,… mass tourism appeared on the geographical map of the world much later. The key feature of the tourist corporations of the second type is much stronger role of tour operating and tour …,,https://gtg.webhost.uoradea.ro/PDF/GTG-3-2020/gtg.31333-556.pdf
Geographical Tourism,The geography of tourism production: uneven disciplinary development?,https://www.tandfonline.com/doi/abs/10.1080/14616680050082517,"S Agarwal, R Ball, G Shaw, AM Williams",Tourism Geographies,2000,"… This paper seeks to review the understanding of the geography of tourism production in the UK, … agenda on the economic geography of tourism. We have three specific objectives: to …",,
Geographical Tourism,An introduction to the geography of tourism,https://books.google.com/books?hl=en&lr=&id=IPckEAAAQBAJ&oi=fnd&pg=PP1&dq=Geographical+Tourism&ots=5bX6BVGy3l&sig=Plg_1OGhNG-a35K6H1ec9rDJlsE,V Nelson,2021,2021,"… the geography of tourism in the same way geography as a whole is conceptualized. With the geography of tourism … and physical components at work in tourism, and each of the topical …",,
Geographical Tourism,The necessity to develop geographical tourism in diversification of tourism industry,https://cyberleninka.ru/article/n/the-necessity-to-develop-geographical-tourism-in-diversification-of-tourism-industry,"NA Nigmatullaevich, TOK Ugli",European science review,2021,"… geographical tourism from a geographical point ofview. However, there is no scientific and practical basis for the development of geographical tourism in … object of geographical tourism. …",,
Geographical Tourism,Tourist routes: A time-geographical approach on German car-tourists in Sweden,https://www.tandfonline.com/doi/abs/10.1080/14616680601092915,M Zillinger,Tourism Geographies,2007,"… in determining the course of the tourist routes is the geography of tourist amenities. It is clear … of time geography in this study has been shown to be helpful, and its use in other tourism-…",,
Geographical Tourism,Development of creative industries as regional leaders in national tourism efforts based on geographical indications,https://elibrary.ru/item.asp?id=77855335,R Saputra,Jurnal Bestuur,2020,… in synergy to develop Geographical Indications products as creative economic potential to develop national tourism based on regional superior products and Geographical Indications. …,,
Geographical Tourism,The importance of the concept and meaning of place in tourism geography,https://www.researchgate.net/profile/Ali-Movahed-5/publication/336609665_THE_IMPORTANCE_OF_THE_CONCEPT_AND_MEANING_OF_PLACE_IN_TOURISM_GEOGRAPHY/links/5fb01b5492851cf24cce8b6e/THE-IMPORTANCE-OF-THE-CONCEPT-AND-MEANING-OF-PLACE-IN-TOURISM-GEOGRAPHY.pdf,A Movahed…,Journal of Tourism …,2019,"… in geography will minimize the success of entire geographical studies in particular tourism geography. … This study aims to show how tourism geography in terms of formation, activity, and …",,https://www.researchgate.net/profile/Ali-Movahed-5/publication/336609665_THE_IMPORTANCE_OF_THE_CONCEPT_AND_MEANING_OF_PLACE_IN_TOURISM_GEOGRAPHY/links/5fb01b5492851cf24cce8b6e/THE-IMPORTANCE-OF-THE-CONCEPT-AND-MEANING-OF-PLACE-IN-TOURISM-GEOGRAPHY.pdf
Geographical Tourism,Using educational tourism in geographical education,https://dergipark.org.tr/en/pub/rigeo/article/133609?issue_id=11182,"D Prakapıenė, L Olberkytė",Review of International Geographical …,2013,"… to the science of geography as learners are provided with an … of this method, educational tourism is becoming an important … for blending geography and educational tourism. The most-…",,https://dergipark.org.tr/en/download/article-file/115308
Geographical Tourism,Connecting tourists to musical destinations: The role of musical geographical imagination and aesthetic responses in music tourism,https://www.sciencedirect.com/science/article/pii/S026151772300050X,"M Zhuang, H Zhang, P Li, C Shen, X Xiao, J Zhang",Tourism Management,2023,… This study adopts aesthetic responses to explore how musical geographical imagination … effects of musical geographical imagination integrating with aesthetics in tourism research; 2) …,,https://drive.google.com/file/d/1gyQvppFG7-Ujc5mp20-RGesSR2PVxBVq/view
Geographical Tourism,Landscapes of tourism: A cultural geographic perspective,https://link.springer.com/content/pdf/10.1007/978-94-015-9584-1_11?pdf=chapter%20toc,T Terkenli,Tourism and the environment: Regional,2000,"… By use of cultural geographic theory and analytical approach, this chapter examines … created for and by tourism. The attempt to investigate impacts and images of tourism in the human …",,https://link.springer.com/content/pdf/10.1007/978-94-015-9584-1_11?pdf=chapter%20toc
Geographical Tourism,Coffee value symbiosis toward a mountain geographical community-based tourism in Thailand,https://www.academia.edu/download/115779791/gtg.pdf,"B Sitikarn, K Kankaew, Y Sawangdee…",Geo Journal of Tourism …,2022,"… According to the national agro-tourism and CBT standards, researchers found Chiang Rai … geographical location in the most northern part of Thailand. With its mountainous geographical…",,https://www.academia.edu/download/115779791/gtg.pdf
Geographical Tourism,Seductions of place: geographical perspectives on globalization and touristed landscapes,https://www.taylorfrancis.com/books/oa-mono/10.4324/9780203645796/seductions-place-alan-lew-carolyn-cartier,"C Cartier, AA Lew",2004,2004,"… of places through tourism, in which aspects of tourism figure as a … geography and tourism and who have experienced the places and palimpsests of landscapes wrought by tourism’s …",,https://api.taylorfrancis.com/content/books/mono/download?identifierName=doi&identifierValue=10.4324/9780203645796&type=googlepdf
Geographical Tourism,Tourism and integrated development: A geographic perspective,https://www.researchgate.net/profile/I-Aliu-2/publication/280736332_Ajala_OA_and_Aliu_IR2013_Tourism_and_Integrated_Development_A_Geographic_Perspective_Geografia_Malaysian_Journal_of_Society_and_Space_Vol9_no_1_pp107-117_GEOGRAFIA_Online/links/570939b908aea6608135872f/Ajala-OA-and-Aliu-IR2013-Tourism-and-Integrated-Development-A-Geographic-Perspective-Geografia-Malaysian-Journal-of-Society-and-Space-Vol9-no-1-pp107-117-GEOGRAFIA-Online.pdf,"OA Ajala, IR Aliu",Malaysia Journal of Society and Space,2013,… geography (location) and integrated development (tourism). … the crucial place of geography and tourism in integrated … Within geographic consideration the role that tourism plays …,,https://www.researchgate.net/profile/I-Aliu-2/publication/280736332_Ajala_OA_and_Aliu_IR2013_Tourism_and_Integrated_Development_A_Geographic_Perspective_Geografia_Malaysian_Journal_of_Society_and_Space_Vol9_no_1_pp107-117_GEOGRAFIA_Online/links/570939b908aea6608135872f/Ajala-OA-and-Aliu-IR2013-Tourism-and-Integrated-Development-A-Geographic-Perspective-Geografia-Malaysian-Journal-of-Society-and-Space-Vol9-no-1-pp107-117-GEOGRAFIA-Online.pdf
Geographical Tourism,Do socio-economic factors matter? A comprehensive evaluation of tourism eco-efficiency determinants in China based on the Geographical Detector Model,https://www.sciencedirect.com/science/article/pii/S0301479722013858,"L Guo, P Li, J Zhang, X Xiao, H Peng",Journal of Environmental …,2022,"… with spatial differentiation of tourism eco-efficiency by employing a novel geographical technique, namely the Geographical Detector Model. The results indicate that the tourism eco-…",,http://www.sssampling.cn/down/2022%20Guo%20LJ%20-%20eco%20q%20-%20JEM.pdf
Geographical Tourism,Accounting for cultural meanings: the interface between geography and tourism studies re-examined,https://journals.sagepub.com/doi/abs/10.1177/030913259401800101,SJ Squire,Progress in Human Geography,1994,"… research interface between geography and tourism studies. First, selected trends in tourism geography are outlined briefly and aspects of the relationship between tourism, culture and …",,
Geographical Tourism,Towards a geography of the geography of tourism: Issues and examples from New Zealand,https://www.tandfonline.com/doi/pdf/10.1080/14616689908721334,DG Pearce,Tourism Geographies,1999,… shape a national geography of tourism? • What are the implications of the existence of national geographies of tourism for the overall development of the geography of tourism? The first …,,https://www.tandfonline.com/doi/pdf/10.1080/14616689908721334
Geographical Tourism,Internet of Things: Geographical Routing based on healthcare centers vicinity for mobile smart tourism destination,https://www.sciencedirect.com/science/article/pii/S0040162517305292,"W Almobaideen, R Krayshan, M Allan…",… Forecasting and Social …,2017,"… geographical route from a source to a tourism … geographical routes that are best served with close medical centers. Our approach, called Geographical Routing for Mobile Tourist (GRMT)…",,
